"","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_nutmeg","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_end_location","pass_goal_assist","pass_height","pass_inswinging","pass_length","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_straight","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_shot_shot_assist","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","injury_stoppage_in_chain","pass_cut_back","pass_deflected","pass_miscommunication","pass_no_touch","shot_one_on_one","block_offensive","goalkeeper_punched_out","goalkeeper_shot_saved_off_target","shot_saved_off_target","shot_deflected","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","goalkeeper_shot_saved_to_post","shot_saved_to_post","foul_won_penalty","half_start_late_video_start","shot_redirect","dribble_no_touch","goalkeeper_lost_out","goalkeeper_success_in_play","player_off_permanent","goalkeeper_success_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"35","","","","","","","","","","","","","","","","","","","",0.353269,"","","","","","","","","","","","","f9f54d4a-5add-4e9b-b4f5-def60e592d34",2176,"","[103.9, 34.6, 0.0]",3902001,59,"",0.009340673,0.009340673,0,0.3058203,0.10103211,0.20478818,0.20478818,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Keeper","Iqraam Rayners",66719,"Center Forward",134,"Stellenbosch FC",3710,"['97a388cf-c565-48d5-9d49-cb2234227291', 'd04dbc88-c981-4b5a-a395-9ecb9a8aebf6']",39,"","Right Foot","[113.5, 38.2, 0.3]","","[{'location': [87.8, 47.8], 'player': {'id': 69109, 'name': 'Justice Chabalala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 36.9], 'player': {'id': 68506, 'name': 'Goodman Mosele'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 42.0], 'player': {'id': 405716, 'name': 'Sinoxolo Kwayiba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 49.6], 'player': {'id': 65831, 'name': 'Gadinkame Malebogo Modise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 36.1], 'player': {'id': 262053, 'name': 'Thabo Makhele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 37.7], 'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 47.1], 'player': {'id': 23515, 'name': 'Kgaogelo Rathete Sekgota'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",-0.1295284927,0.24823867,0.2482386678,"407d61fb-4168-4e0f-b163-f277e373f97c","Saved",0.3058202863,-0.068423897,"",0.37424418,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:14:39.591","Shot","True","","","","","","True","","","","","","","","","","","","","","","","","","","","","","",89.6133333333333,38.6325
"438","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","0154e64d-8428-4da6-9540-b97182db0bd8",1064,"","[109.3, 43.8]",3901992,28,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",49,"Stellenbosch FC",3710,"",21,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:28:21.314","Ball Recovery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.2933333333333,31.195
"36","","","","","","","","","","","","","","","","","","","",0.963674,"","","","","","","","","","","","","1f1ebef8-1309-40b2-a1fa-89d20a987631",1066,"","[109.4, 47.2, 0.22]",3901992,28,"",0.007989635,0.007989635,0,0.38689768,0.17010643,0.21679126,0.21679126,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",49,"Stellenbosch FC",3710,"['8a291fb6-74e2-4f5d-b1d6-21e41d77d6fe', 'bf30649e-69c5-49b0-81fd-81e5c4ca0256']",21,"","Right Foot","[120.0, 36.7, 0.3]","True","[{'location': [106.3, 47.9], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 34.8], 'player': {'id': 23515, 'name': 'Kgaogelo Rathete Sekgota'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.2, 53.1], 'player': {'id': 305173, 'name': 'Thulani Gumede'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.8, 55.3], 'player': {'id': 128860, 'name': 'Simphiwe Fortune Mcineka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 49.3], 'player': {'id': 65781, 'name': 'Sibusiso Mthethwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 46.8], 'player': {'id': 70172, 'name': 'Boikanyo Ramathlakwane Komane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 39.4], 'player': {'id': 298824, 'name': 'Romario Siyanda Dlamini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 44.3], 'player': {'id': 69122, 'name': 'Thapelo Jackson Mabokgwane'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-0.163974151,0.5722066,-0.4277933836,"","Goal",0.3868976831,0.1035112441,"",0.28338644,"Half Volley","Open Play","","","","Stellenbosch FC",3710,"00:28:21.394","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.38,27.9225
"539","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","903910ba-28a2-4a11-afaf-4b5e8681242d",1763,"","[109.5, 36.9]",3901992,45,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Kick Off","Iqraam Rayners",66719,"Center Forward",108,"Stellenbosch FC",3710,"['13a35805-9cfb-4a41-a265-e6a0cc96247d']",27,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:00:27.966","Ball Recovery","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.4666666666667,37.06
"37","","","","","","","","","","","","","","","","","","","",0.182237,"","","","","","","","","","","","","982e89d8-4cda-45cf-9672-ed83a7ecf9ab",1764,"","[110.5, 36.4, 0.28]",3901992,45,"",0.0077303904,0.0077303904,0,0.1050213,0.22162366,-0.11660236,-0.11660236,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Kick Off","Iqraam Rayners",66719,"Center Forward",108,"Stellenbosch FC",3710,"['13a35805-9cfb-4a41-a265-e6a0cc96247d', '19b31b77-9796-4983-8dee-53c990fe444d', '3fbe79f3-9b78-4520-866e-f570095103b8']",28,"","Right Foot","[114.1, 37.5]","True","[{'location': [114.7, 42.0], 'player': {'id': 298824, 'name': 'Romario Siyanda Dlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 37.8], 'player': {'id': 128860, 'name': 'Simphiwe Fortune Mcineka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.5, 36.4], 'player': {'id': 65781, 'name': 'Sibusiso Mthethwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.1, 41.6], 'player': {'id': 65834, 'name': 'Nhlanhla Mgaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.6, 26.8], 'player': {'id': 66715, 'name': 'Lucky Benjamine Mohomi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 26.2], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.4, 9.7], 'player': {'id': 23515, 'name': 'Kgaogelo Rathete Sekgota'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.9, 14.4], 'player': {'id': 128868, 'name': 'Lwandile Sandile Mabuya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 18.2], 'player': {'id': 65283, 'name': 'Sanele Barns'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.6, 37.9], 'player': {'id': 70172, 'name': 'Boikanyo Ramathlakwane Komane'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 38.7], 'player': {'id': 69122, 'name': 'Thapelo Jackson Mabokgwane'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.6, 44.2], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",0.096676141,NA,NA,"","Blocked",0.0326539315,-0.0723673664,"",0.1050213,"Half Volley","Open Play","","","","Stellenbosch FC",3710,"00:00:28.035","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.3333333333333,37.1025
"240","","","","","","","","","","","","","","","","","","","",0.653764,"","","","","","","","","","","","","93d529db-2cf8-45c8-ab90-5f8c73f9351e",2151,"","[111.3, 55.7]",3901992,58,"",0.010035869,0.008581135,0.0014547333,0.16367044,0.070404254,0.09326618,0.09181145,"","","",-1.7049071,"cdff315e-483c-4a9c-8d90-444606f213ab","Right Foot","","[109.6, 43.1]","True","Low Pass","",12.714166,"","",31,"Attacking third - Right - To left - Short - Ground Pass",0.9854468009,0.3913702071,"Iqraam Rayners","","","","","","",2,"From Free Kick","Nhlanhla Mgaga",65834,"Right Defensive Midfield",136,"Stellenbosch FC",3710,"['901accd8-337a-445a-9e2e-c750a8b55fcc']",14,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:13:14.626","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.0266666666667,21.08
"340","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","901accd8-337a-445a-9e2e-c750a8b55fcc",2152,"","[109.6, 43.1]",3901992,58,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",136,"Stellenbosch FC",3710,"['93d529db-2cf8-45c8-ab90-5f8c73f9351e']",15,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:13:15.280","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.5533333333333,31.79
"440","","","","","","","[108.8, 41.7]","","","","","","","","","","","","",1.040035,"","","","","","","","","","","","","4c9b6eca-7d0f-4a8b-8961-5dea53c6bf0f",2153,"","[109.6, 43.1]",3901992,58,"",0.010043887,0.010035869,8.0187e-06,0.17171815,0.16367044,0.008047715,0.008039696,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",136,"Stellenbosch FC",3710,"['901accd8-337a-445a-9e2e-c750a8b55fcc', 'cdff315e-483c-4a9c-8d90-444606f213ab', 'fee60714-3487-4947-bdfa-7a1ad871231e']",15,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:13:15.280","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.5533333333333,31.79
"38","","","","","","","","","","","","","","","","","","","",0.869325,"","","","","","","","","","","","","cdff315e-483c-4a9c-8d90-444606f213ab",2155,"","[108.8, 41.7, 0.06]",3901992,58,"",0.010043887,0.010043887,0,0.5811021,0.17171815,0.40938392,0.40938392,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",136,"Stellenbosch FC",3710,"['213f5e20-1bb3-4fb2-8aaf-322a4de7a7bc', 'fee60714-3487-4947-bdfa-7a1ad871231e']",16,"","Left Foot","[120.0, 36.3, 1.1]","","[{'location': [117.2, 57.4], 'player': {'id': 65834, 'name': 'Nhlanhla Mgaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 39.9], 'player': {'id': 128868, 'name': 'Lwandile Sandile Mabuya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 50.0], 'player': {'id': 66715, 'name': 'Lucky Benjamine Mohomi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 32.1], 'player': {'id': 65283, 'name': 'Sanele Barns'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.1, 42.9], 'player': {'id': 298823, 'name': 'Langelihle Mhlongo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.6, 41.1], 'player': {'id': 69122, 'name': 'Thapelo Jackson Mabokgwane'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 62.5], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.3, 32.2], 'player': {'id': 23515, 'name': 'Kgaogelo Rathete Sekgota'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.7, 42.1], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 30.1], 'player': {'id': 65785, 'name': 'Fawaaz Basadien'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.5, 50.5], 'player': {'id': 298824, 'name': 'Romario Siyanda Dlamini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 43.1], 'player': {'id': 128860, 'name': 'Simphiwe Fortune Mcineka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 40.7], 'player': {'id': 65781, 'name': 'Sibusiso Mthethwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 42.9], 'player': {'id': 70172, 'name': 'Boikanyo Ramathlakwane Komane'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",0.1100484207,0.9322682,-0.0677317977,"93d529db-2cf8-45c8-ab90-5f8c73f9351e","Goal",0.5811020732,0.471322827,"",0.109779246,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:13:16.320","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.86,32.5975
"441","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","f404de1d-3c10-4f22-a357-afad58454ce2",183,"","[77.4, 31.4]",3901986,7,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",15,"Cape Town Spurs",17503,"['6bcfb523-51b5-4eaa-a57f-95a6e0d74a6d']",28,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:07:28.927","Ball Recovery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66.6466666666667,41.735
"541","","","","","","","[103.6, 29.4]","","","","","","","","","","","","",3.147438,"","","","","","","","","","","","","4774fbef-c96c-44bb-8522-bff6d6da0c19",184,"","[77.4, 31.4]",3901986,7,"",0.008669468,0.02050648,-0.011837013,0.07882189,0.0089714825,0.06985041,0.08168742,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",15,"Cape Town Spurs",17503,"['aad0ba08-d5bc-41af-aba3-55a6a2e45186', 'f404de1d-3c10-4f22-a357-afad58454ce2']",28,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:07:28.927","Carry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66.6466666666667,41.735
"39","","","","","","","","","","","","","","","","","","","",0.785175,"","","","","","","","","","","","","aad0ba08-d5bc-41af-aba3-55a6a2e45186",185,"","[103.6, 29.4, 0.0]",3901986,7,"",0.008669468,0.008669468,0,0.07089384,0.07882189,-0.007928051,-0.007928051,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",15,"Cape Town Spurs",17503,"['4c87ddbf-a070-42a1-9830-c329578d68b0']",32,"","Right Foot","[120.0, 41.8, 0.5]","","[{'location': [82.8, 43.6], 'player': {'id': 398903, 'name': 'Chumani Thembile Butsaka'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.9, 30.6], 'player': {'id': 262050, 'name': 'Michael Alan Morton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 33.9], 'player': {'id': 398898, 'name': 'Jarrod Aidan Moroole'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 44.7], 'player': {'id': 398902, 'name': 'Rushwin Wayne Dortley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 32.5], 'player': {'id': 65835, 'name': 'Nazeer Allie'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.6, 32.3], 'player': {'id': 168473, 'name': 'Sam Ramsbottom'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.4, 23.4], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.1, 45.2], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",-0.0592934191,0.16171113,-0.8382888734,"","Goal",0.070893839,-0.1391433924,"",0.21003723,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:07:32.075","Shot","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","",89.3533333333333,43.0525
"40","","","","","","","","","","","","","","","","","","","",0.900379,"","","","","","","","","","","","","597bbbbd-2063-41c7-b870-313f2b719b41",2422,"","[88.4, 54.2, 0.0]",3901986,57,"",0.009178786,0.009178786,0,0,0.04217729,-0.04217729,-0.04217729,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Free Kick","Iqraam Rayners",66719,"Center Forward",145,"Stellenbosch FC",3710,"['509dfa51-af5e-490d-8d23-ea02e51cdf88']",33,"","Right Foot","[120.0, 40.3, 7.6]","","[{'location': [103.2, 49.4], 'player': {'id': 65835, 'name': 'Nazeer Allie'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.2, 51.5], 'player': {'id': 262066, 'name': 'Siyanda Msani'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.2, 50.4], 'player': {'id': 65737, 'name': 'Amethyst Bradley Ralani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 48.3], 'player': {'id': 398903, 'name': 'Chumani Thembile Butsaka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 46.4], 'player': {'id': 69443, 'name': 'Luvuyo Phewa'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.1, 38.9], 'player': {'id': 262050, 'name': 'Michael Alan Morton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 37.1], 'player': {'id': 398902, 'name': 'Rushwin Wayne Dortley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 33.8], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 30.6], 'player': {'id': 406224, 'name': 'Ashley Cupido'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.6, 39.8], 'player': {'id': 168473, 'name': 'Sam Ramsbottom'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 47.2], 'player': {'id': 68611, 'name': 'Dean David van Rooyen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.0, 34.7], 'player': {'id': 67996, 'name': 'Darrel Matsheke'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 36.8], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.4, 37.8], 'player': {'id': 404690, 'name': 'Anicet Alain Oura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 29.0], 'player': {'id': 202033, 'name': 'Genino Palace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.9, 58.0], 'player': {'id': 65785, 'name': 'Fawaaz Basadien'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.6, 40.4], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",-0.0071574366,NA,NA,"","Off T",0,-0.0079249265,"",0.0079249265,"Normal","Free Kick","","","","Stellenbosch FC",3710,"00:12:33.064","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",76.18,21.9725
"144","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","6b031601-81b4-48c2-bff7-62d5ca06b5ae",2894,"","[99.8, 44.1]",3901986,71,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",169,"Stellenbosch FC",3710,"['8c9db2bd-13b8-42cb-9895-990078e69349']",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:26:40.352","Ball Recovery","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.06,30.94
"243","","","","","","","[99.8, 44.8]","","","","","","","","","","","","",0.194261,"","","","","","","","","","","","","5bf3ff7c-f12c-4315-844b-e363c20dfda8",2895,"","[99.8, 44.1]",3901986,71,"",0.0075327037,0.008542521,-0.0010098172,0.07576466,0.015151427,0.060613237,0.06162305,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",169,"Stellenbosch FC",3710,"['6b031601-81b4-48c2-bff7-62d5ca06b5ae', '82ad99dd-453b-440c-8dbc-d840b70b72f3', '8c9db2bd-13b8-42cb-9895-990078e69349', 'eb471596-964b-4203-aaa2-d7f694f7a72d']",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:26:40.352","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.06,30.94
"343","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","eb471596-964b-4203-aaa2-d7f694f7a72d",2896,"","[20.3, 35.3]",3901986,71,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Goal Kick","Liam Bern",398910,"Left Wing Back",169,"Stellenbosch FC",3710,"['5bf3ff7c-f12c-4315-844b-e363c20dfda8', '82ad99dd-453b-440c-8dbc-d840b70b72f3', 'a792812e-cd39-4752-84b0-2d29a8c50f57']",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Cape Town Spurs",17503,"00:26:40.546","Dribbled Past","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17.16,38.42
